host,ID,ra,dec,morph,re,z,tile,x,y,bands,n_bands,cutout
PGC50331,140707+503952,211.7833,50.6646,dE,5.15,,"(269, 281)",930.2171050418037,8198.887407670443,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140715+544950,211.8138,54.8307,dE,3.93,,"(243, 290)",5167.273370384815,1719.1497780664495,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140716+544802,211.8197,54.8007,dE,3.33,0.0063,"(243, 290)",5101.491772393413,1137.763531982776,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140727+543725,211.866,54.6236,dE,2.56,,"(246, 289)",4396.965054777962,7395.47426018654,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50331,140729+505026,211.8739,50.8407,dE,6.71,,"(267, 282)",8178.065617173546,1918.5079106393223,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140736+545227,211.9006,54.8744,dE,4.01,,"(243, 290)",4199.261896513865,2566.4086966747295,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50331,140738+503019,211.91,50.5054,dE,3.81,,"(270, 281)",9043.241086396707,5113.578548077024,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140739+544740,211.9136,54.7946,dE,5.98,0.0077,"(243, 290)",4052.4351911899757,1020.1168611926082,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140741+543518,211.924,54.5886,dE,4.5,,"(246, 289)",3745.1635910441355,6717.974895747819,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140746+541524,211.9439,54.2569,dE,5.42,,"(246, 289)",3509.6816676880117,290.3353341501661,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50331,140758+505148,211.9931,50.8634,dE,5.49,,"(267, 282)",6718.521560041664,2354.4628795903614,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50331,140820+505240,212.0858,50.8779,dE,3.97,0.008,"(267, 282)",5584.480622836812,2634.0140952990296,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50063,140824+532928,212.1041,53.4913,dE,3.79,0.0073,"(252, 287)",1814.3772595925184,4837.576912632419,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140830+545248,212.1276,54.8801,dE,4.61,,"(243, 290)",1668.6577011496006,2683.564393984348,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140833+552649,212.141,55.4471,dE,6.01,,"(240, 291)",1934.2921379760237,3980.9984396477453,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140837+541930,212.156,54.3252,dE,8.41,,"(246, 289)",1115.0976895009685,1622.0135957205634,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50782,140843-010941,212.1804,-1.1616,dE,7.46,0.0051,,,,,0,0
PGC50191,140843+551002,212.1825,55.1673,dE,5.68,,"(243, 290)",1084.74892827449,8252.029862866864,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140846+550459,212.1934,55.0832,dE,3.24,,"(243, 290)",955.601396076444,6622.883098736768,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140849+545121,212.2052,54.856,dE,4.5,0.0068,"(243, 290)",801.0180338054388,2220.7020408145704,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140855+550119,212.2325,55.0221,dE,5.19,0.0068,"(243, 290)",515.0596945384468,5441.221900140278,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140902+545145,212.2585,54.8627,dE,6.01,,"(243, 290)",207.24298119165996,2353.9609060277958,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140916+550204,212.3197,55.0347,dE,2.36,,"(244, 290)",9229.15194810189,5683.967621946795,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,140942+563231,212.425,56.542,dE,6.02,0.0063,"(234, 293)",253.27174027635374,5829.270465343874,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50191,141012+552223,212.5513,55.3731,dE,4.29,,"(241, 291)",7131.129065891928,2543.767201634494,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50613,141036+193441,212.653,19.5781,dE,5.26,,"(401, 219)",5861.153528463207,6513.616772273575,['u'],1,0
PGC50782,141050-033157,212.7088,-3.5326,dE,5.11,,,,,,0,0
PGC50670,141105-051318,212.7722,-5.2217,dE,7.53,,,,,,0,0
PGC50782,141337-030536,213.4057,-3.0934,dE,2.73,,,,,,0,0
PGC50782,141338-032008,213.4116,-3.3357,dE,4.6,,,,,,0,0
PGC50782,141352-030322,213.4694,-3.0561,dE,5.93,,,,,,0,0
PGC50191,141354+551603,213.4756,55.2676,dE,6.17,0.0056,"(242, 291)",6678.15625444277,498.1334136485066,"['u', 'g', 'r', 'i', 'z']",5,0
PGC50942,141530+361630,213.8769,36.275,dE,4.61,,"(344, 253)",6430.176584314541,640.3867324457133,"['u', 'g', 'r', 'i']",4,0
PGC50942,141540+353752,213.9185,35.6311,UDG,8.73,,"(348, 251)",2013.336567337753,7543.465679386196,"['u', 'g', 'r', 'i']",4,0
PGC50942,141541+361612,213.9221,36.2701,dE,3.66,,"(344, 253)",5724.0540433923015,544.9255620574768,"['u', 'g', 'r', 'i']",4,0
PGC50942,141542+362632,213.9283,36.4423,dE,2.91,,"(344, 253)",5625.793501455682,3881.963634719028,"['u', 'g', 'r', 'i']",4,0
PGC50942,141543+361318,213.9313,36.2219,dE,2.99,0.0103,"(346, 252)",3568.8834116640874,9300.889100909491,"['u', 'g', 'r', 'i']",4,0
PGC50942,141549+361324,213.9565,36.2236,dE,2.68,,"(346, 252)",3174.9505811990334,9334.257001617112,"['u', 'g', 'r', 'i']",4,0
PGC50942,141600+361710,214.0027,36.2863,dE,5.4,0.0088,"(344, 253)",4464.857847055822,858.7909357059161,"['u', 'g', 'r', 'i']",4,0
PGC50942,141618+362330,214.0787,36.3919,dE,3.9,,"(344, 253)",3280.0104615789687,2906.113427107551,"['u', 'g', 'r', 'i']",4,0
PGC51036,141621+552925,214.0888,55.4905,dE,5.23,,"(243, 291)",9628.19935163742,4829.929739914267,"['u', 'g', 'r', 'i', 'z']",5,0
PGC51104,141658+362713,214.2431,36.4537,dE,3.16,,"(344, 253)",718.8266703314439,4108.850788562902,"['u', 'g', 'r', 'i']",4,0
PGC51104,141703+362923,214.2628,36.49,dE,6.36,0.0115,"(344, 253)",413.9044528220602,4813.21607690778,"['u', 'g', 'r', 'i']",4,0
PGC51104,141715+363032,214.3152,36.5091,dE,2.55,,"(345, 253)",9287.226374486283,5182.475206753891,"['u', 'g', 'r', 'i']",4,0
PGC51104,141723+361157,214.3462,36.1994,dE,4.67,,"(347, 252)",6745.139570693694,8865.184684318023,"['u', 'g', 'r', 'i']",4,0
PGC51104,141727+361627,214.3627,36.2744,dE,3.81,,"(345, 253)",8558.109504190743,632.2671123857017,"['u', 'g', 'r', 'i']",4,0
PGC51104,141730+361739,214.3784,36.2942,dE,5.27,,"(345, 253)",8311.977296468622,1015.4198391749023,"['u', 'g', 'r', 'i']",4,0
PGC51104,141756+363129,214.4837,36.5248,dE,7.03,,"(345, 253)",6662.304802892085,5481.519924669617,"['u', 'g', 'r', 'i']",4,0
PGC51104,141803+362027,214.5148,36.341,dE,4.5,0.0117,"(345, 253)",6180.783427754227,1919.1987563581129,"['u', 'g', 'r', 'i']",4,0
PGC51104,141820+364411,214.5843,36.7365,dE,3.18,,"(345, 253)",5095.40614672824,9583.154004877295,"['u', 'g', 'r', 'i']",4,0
PGC51104,141822+364120,214.5934,36.6892,dE,3.64,,"(345, 253)",4954.051984267027,8666.51396838428,"['u', 'g', 'r', 'i']",4,0
PGC51104,141824+362529,214.6005,36.4248,dE,5.43,,"(345, 253)",4843.184103332948,3542.709264255468,"['u', 'g', 'r', 'i']",4,0
PGC51104,141824+363326,214.6038,36.5575,dE,2.4,,"(345, 253)",4792.083653142791,6114.305222074134,"['u', 'g', 'r', 'i']",4,0
PGC51104,141854+361122,214.7277,36.1896,dE,5.53,,"(347, 252)",778.5979995093885,8680.135895733216,"['u', 'g', 'r', 'i']",4,0
PGC51104,141856+362858,214.7338,36.483,UDG,7.97,,"(345, 253)",2766.3079720107007,4672.219115850645,"['u', 'g', 'r', 'i']",4,0
PGC51104,141902+363912,214.7605,36.6534,dE,4.75,,"(345, 253)",2356.114824271026,7975.082423927623,"['u', 'g', 'r', 'i']",4,0
PGC51104,141914+362133,214.8094,36.3594,dE,4.52,0.0108,"(345, 253)",1582.9088519158072,2279.1830970285005,"['u', 'g', 'r', 'i']",4,0
PGC51233,141914+030725,214.812,3.1239,UDG,16.26,,,,,,0,0
PGC51104,141924+363005,214.8527,36.5016,UDG,9.42,,"(345, 253)",914.6576453516732,5036.568038734026,"['u', 'g', 'r', 'i']",4,0
PGC51251,141931+391603,214.88,39.2677,dE,6.16,,"(332, 259)",8758.668063294554,503.4432031024826,"['u', 'g', 'r', 'i']",4,0
PGC51233,141933+033048,214.8876,3.5135,dE,2.13,,,,,,0,0
PGC51233,141954+035906,214.9772,3.9851,dE,4.66,,,,,,0,0
PGC51233,141959+033314,214.9999,3.554,dE,2.22,,,,,,0,0
PGC51233,142000+025538,215.0017,2.9274,dE,7.4,,,,,,0,0
PGC51233,142008+033325,215.0339,3.5571,dE,3.12,,,,,,0,0
PGC51233,142041+032737,215.1748,3.4603,dE,7.18,,,,,,0,0
PGC51233,142043+040837,215.1816,4.1437,BC,8.3,0.0057,,,,,0,0
PGC51233,142054+032216,215.2258,3.3712,dE,11.06,,,,,,0,0
PGC51233,142055+031416,215.2332,3.238,TS,8.68,0.0051,,,,,0,0
PGC51104,142057+353606,215.2413,35.6017,dE,4.71,,"(350, 251)",523.640998005395,6977.303137589976,"['u', 'g', 'r', 'i']",4,0
PGC51233,142106+042414,215.2755,4.404,dE,3.48,,,,,,0,0
PGC51233,142112+035006,215.3017,3.8352,dE,3.66,,,,,,0,0
PGC51233,142113+032513,215.3071,3.4204,dE,3.8,,,,,,0,0
PGC51104,142122+350936,215.343,35.1601,dE,6.43,,"(353, 250)",6960.048929579649,8103.798753877415,"['u', 'g', 'r', 'i']",4,0
PGC51340,142145+503022,215.4406,50.5062,dE,4.36,,"(274, 281)",4281.649753667973,5120.431530973533,"['u', 'g', 'r', 'i', 'z']",5,0
PGC51340,142150+502317,215.4596,50.3883,BC,4.53,0.0083,"(274, 281)",4045.0982184568848,2835.863153049962,"['u', 'g', 'r', 'i', 'z']",5,0
PGC51233,142151+030424,215.4659,3.0735,dE,5.21,,,,,,0,0
PGC51104,142152+351241,215.4678,35.2116,dE,4.01,,"(353, 250)",4982.819581175716,9100.607456824266,"['u', 'g', 'r', 'i']",4,0
PGC51233,142159+024714,215.4989,2.7875,dE,5.64,,,,,,0,0
PGC51233,142200+023422,215.5001,2.5729,dE,5.24,0.0054,,,,,0,0
PGC51233,142204+033511,215.5183,3.5865,dE,7.08,,,,,,0,0
PGC51036,142320+571353,215.8374,57.2316,dE,6.4,,"(235, 294)",3970.193892700152,9488.934365096435,"['u', 'g', 'r', 'i']",4,0
PGC51431,142415+345627,216.066,34.941,dE,2.87,,"(354, 250)",5176.367097793254,3856.6505237156903,"['u', 'g', 'r', 'i']",4,0
PGC51431,142418+345548,216.0778,34.9303,dE,8.16,,"(354, 250)",4988.913636860937,3649.2856020787267,"['u', 'g', 'r', 'i']",4,0
PGC51431,142435+345327,216.1498,34.8909,dE,5.19,,"(354, 250)",3844.4332095278583,2886.171850278215,"['u', 'g', 'r', 'i']",4,0
PGC51471,142437-031317,216.1542,-3.2216,dE,4.41,,,,,,0,0
PGC51431,142444+345311,216.1866,34.8864,dE,5.15,,"(354, 250)",3259.3830809398255,2799.4981347789612,"['u', 'g', 'r', 'i']",4,0
PGC51620,142715+460530,216.8161,46.0917,dE,3.71,,"(301, 272)",2811.5082899405784,6779.293069649354,"['g', 'r', 'i']",3,0
PGC51932,142742+563545,216.9267,56.596,dE,4.78,0.0064,"(239, 293)",556.6602756660632,6873.863729809147,"['u', 'g', 'r', 'i', 'z']",5,0
PGC51787,142806+031111,217.0291,3.1864,UDG,14.27,,,,,,0,0
PGC51787,142855+035105,217.2328,3.8516,dE,4.07,0.0056,,,,,0,0
PGC51787,142919+024237,217.3316,2.7105,dE,5.02,0.0058,,,,,0,0
PGC51932,142933+563124,217.3909,56.5236,dE,4.82,,"(240, 293)",5269.626418622125,5457.393074145218,"['u', 'g', 'r', 'i', 'z']",5,0
PGC51787,142934+030107,217.3956,3.0188,dE,6.28,,,,,,0,0
PGC51787,142954+031511,217.4784,3.2531,dE,4.99,,,,,,0,0
PGC51787,143012+030836,217.5505,3.1434,dE,6.93,,,,,,0,0
PGC51787,143027+030505,217.6128,3.085,dE,4.35,,,,,,0,0
PGC51787,143041+032532,217.6729,3.4257,BC,5.14,,,,,,0,0
PGC51787,143046+030945,217.6948,3.1627,dE,7.66,,,,,,0,0
PGC51787,143050+031222,217.7121,3.2063,dE,7.33,,,,,,0,0
PGC51787,143116+031524,217.8189,3.2568,BC,9.78,0.0051,,,,,0,0
PGC51787,143139+032116,217.9145,3.3544,dE,4.89,,,,,,0,0
PGC51787,143141+030626,217.9211,3.1074,dE,3.76,,,,,,0,0
PGC51787,143215+032837,218.0649,3.477,dE,3.15,,,,,,0,0
PGC51932,143225+580028,218.1046,58.0079,dE,3.5,,"(231, 296)",3492.0846384229535,5154.732950659291,"['u', 'g', 'r', 'i', 'z']",5,0
PGC51787,143235+031651,218.1476,3.2811,BC,5.53,0.0049,,,,,0,0
PGC51978,143259+492441,218.2488,49.4114,UDG,9.37,,"(283, 279)",316.21156297086236,3294.5530921940526,"['u', 'g', 'r', 'i', 'z']",5,0
PGC51787,143301+033314,218.2575,3.554,dE,2.38,,,,,,0,0
PGC51787,143329+033036,218.3728,3.51,dE,2.05,,,,,,0,0
PGC52116,143409+543404,218.5388,54.5679,dE,8.04,,"(254, 289)",6816.137206634195,6317.919795021286,"['u', 'g', 'r', 'i']",4,0
PGC52116,143441+543403,218.6733,54.5676,dE,5.26,,"(254, 289)",5305.068933918621,6310.0774562358965,"['u', 'g', 'r', 'i']",4,0
PGC52116,143449+543203,218.7073,54.5344,dE,5.44,0.0069,"(254, 289)",4923.022894679581,5666.6401771963765,"['u', 'g', 'r', 'i']",4,0
PGC52412,144028-002227,220.1194,-0.3744,dE,3.46,,,,,,0,0
PGC52455,144110-001940,220.2946,-0.3278,dE,3.01,,,,,,0,0
PGC52665,144408+013911,221.0351,1.6531,dE,4.24,,,,,,0,0
PGC52665,144421+015325,221.0908,1.8903,dE,5.92,,,,,,0,0
PGC52665,144430+015919,221.1279,1.9887,dE,4.58,,,,,,0,0
PGC52665,144517+020920,221.324,2.1556,dE,4.87,,,,,,0,0
PGC52665,144527+014920,221.3652,1.8225,dE,9.45,,,,,,0,0
PGC52665,144540+015717,221.4175,1.9548,dE,7.04,,,,,,0,0
PGC52665,144544+015418,221.4352,1.9051,dE,4.2,,,,,,0,0
PGC52665,144551+020250,221.4655,2.0472,dE,3.45,,,,,,0,0
PGC52735,144617-001149,221.5717,-0.197,dE,9.63,,,,,,0,0
PGC53247,145000+024613,222.5006,2.7705,dE,6.43,,,,,,0,0
PGC53247,145022+025730,222.5957,2.9585,BC,6.44,0.0055,,,,,0,0
PGC53247,145038+024645,222.66,2.7792,dE,5.34,,,,,,0,0
PGC53247,145059+022016,222.7494,2.3379,dE,5.0,0.0052,,,,,0,0
PGC53089,145153-022534,222.9741,-2.4261,dE,3.62,,,,,,0,0
PGC53089,145154-022804,222.9758,-2.4679,dE,2.36,,,,,,0,0
PGC53089,145200-022907,223.0019,-2.4855,dE,10.46,,,,,,0,0
PGC53247,145202+025842,223.0083,2.9784,BC,4.74,0.0059,,,,,0,0
PGC53247,145225+033448,223.108,3.5801,dE,2.3,,,,,,0,0
PGC53247,145242+032919,223.1762,3.4888,dE,3.27,,,,,,0,0
PGC53247,145253+035724,223.2231,3.9569,dE,5.3,,,,,,0,0
PGC53247,145304+032936,223.2675,3.4934,dE,4.14,,,,,,0,0
PGC53247,145315+035535,223.3125,3.9266,BC,8.42,,,,,,0,0
PGC53247,145332+031710,223.3838,3.2863,dE,4.84,,,,,,0,0
PGC53247,145337+035842,223.4081,3.9785,dE,7.41,,,,,,0,0
PGC53247,145352+022024,223.4708,2.3402,dE,4.5,,,,,,0,0
PGC53247,145406+021120,223.5261,2.1891,dE,3.17,,,,,,0,0
PGC53247,145427+020550,223.6136,2.0974,dE,5.7,,,,,,0,0
PGC53247,145434+022036,223.6435,2.3436,dE,5.64,0.0071,,,,,0,0
PGC53643,145455+013132,223.7326,1.5256,dE,6.53,0.0058,,,,,0,0
PGC53247,145458+020036,223.742,2.0101,dE,3.6,,,,,,0,0
PGC53247,145601+022748,224.005,2.4636,dE,4.02,0.0069,,,,,0,0
PGC53511,145632+550147,224.1344,55.0298,dE,7.89,0.0028,"(257, 290)",3872.780386833653,5578.311235997663,"['u', 'g', 'r', 'i']",4,0
PGC53643,145634+011045,224.1427,1.1792,dE,5.01,0.0065,,,,,0,0
PGC53247,145634+025031,224.1454,2.8421,dE,8.16,,,,,,0,0
PGC53643,145643+014128,224.1796,1.6913,dE,3.42,,,,,,0,0
PGC53643,145649+014259,224.2051,1.7164,dE,2.03,,,,,,0,0
PGC53247,145656+024222,224.2346,2.7063,dE,6.18,,,,,,0,0
PGC53247,145656+024625,224.2374,2.7739,dE,3.51,,,,,,0,0
PGC53643,145658+014351,224.245,1.7311,dE,7.9,,,,,,0,0
PGC53511,145714+535013,224.311,53.8372,dE,4.44,,"(264, 288)",7982.458128500441,1850.576621943856,"['u', 'g', 'r', 'i']",4,0
PGC53643,145717+021051,224.3246,2.181,dE,6.02,,,,,,0,0
PGC53643,145721+021622,224.3401,2.2729,dE,7.47,,,,,,0,0
PGC53643,145723+021932,224.3479,2.3257,UDG,10.05,,,,,,0,0
PGC53643,145753+005602,224.4711,0.9341,dE,8.59,0.0062,,,,,0,0
PGC53511,145753+534602,224.4735,53.7673,dE,5.14,,"(264, 288)",6126.115523704171,491.2696739837893,"['u', 'g', 'r', 'i']",4,0
PGC53643,145758+013945,224.4931,1.6625,dE,4.76,,,,,,0,0
PGC53511,145803+534800,224.513,53.8,dE,2.97,,"(264, 288)",5673.142686684352,1124.470312452278,"['u', 'g', 'r', 'i']",4,0
PGC53643,145812+015939,224.5522,1.9942,dE,4.94,,,,,,0,0
PGC53643,145821+015043,224.5882,1.8454,dE,7.9,0.0063,,,,,0,0
PGC53643,145824+020508,224.6005,2.0858,dE,7.44,0.0078,,,,,0,0
PGC53643,145828+013234,224.6192,1.5429,dE,7.44,0.0049,,,,,0,0
PGC53643,145840+022023,224.6704,2.3399,dE,5.08,0.0052,,,,,0,0
PGC53643,145848+020124,224.703,2.0235,dE,4.55,0.0059,,,,,0,0
PGC53511,145851+535628,224.7127,53.9412,dE,5.45,,"(264, 288)",3392.9405602526967,3862.1138209010833,"['u', 'g', 'r', 'i']",4,0
PGC53499,145854-010044,224.7263,-1.0125,dE,3.95,,,,,,0,0
PGC53643,145907+020344,224.7797,2.0623,dE,3.38,,,,,,0,0
PGC53247,145923+031612,224.8465,3.2701,dE,5.61,,,,,,0,0
PGC53643,145944+020752,224.9365,2.1311,dE,7.31,,,,,,0,0
PGC53630,145947-074929,224.9459,-7.8248,dE,6.15,,,,,,0,0
PGC53643,145948+024709,224.95,2.7859,dE,6.73,,,,,,0,0
PGC53630,145951-070303,224.9648,-7.0509,dE,2.71,,,,,,0,0
PGC53643,145959+011000,224.9975,1.1669,dE,5.85,,,,,,0,0
PGC53630,150016-073403,225.0697,-7.5675,dE,8.1,,,,,,0,0
PGC53643,150019+005700,225.08,0.95,dE,8.24,0.0065,,,,,0,0
PGC53630,150023-072558,225.0986,-7.4328,dE,7.47,,,,,,0,0
PGC53630,150027-070532,225.1142,-7.0923,dE,5.33,,,,,,0,0
PGC53643,150033+021349,225.1377,2.2303,dE,8.61,0.0042,,,,,0,0
PGC53643,150042+014342,225.1751,1.7285,dE,4.53,,,,,,0,0
PGC53643,150046+013303,225.1938,1.5511,dE,3.35,,,,,,0,0
PGC53643,150052+012417,225.2191,1.405,dE,10.15,0.0062,,,,,0,0
PGC53630,150054-072500,225.2287,-7.4168,TS,7.3,,,,,,0,0
PGC53643,150059+015236,225.2472,1.8768,dE,5.19,0.0073,,,,,0,0
PGC53643,150059+013857,225.2474,1.6492,dE,4.23,0.0079,,,,,0,0
PGC53643,150106+020525,225.2791,2.0904,dE,6.91,0.0065,,,,,0,0
PGC53630,150111-073135,225.2991,-7.5266,dE,9.4,,,,,,0,0
PGC53643,150114+015326,225.3106,1.8907,dE,4.21,,,,,,0,0
PGC53643,150115+012953,225.314,1.4982,BC,6.48,0.0071,,,,,0,0
PGC53643,150115+014624,225.3161,1.7736,dE,6.85,0.0045,,,,,0,0
PGC53643,150119+013618,225.3307,1.6051,dE,8.43,,,,,,0,0
PGC53657,150123+481901,225.3496,48.317,dE,3.94,,"(299, 277)",8478.194926377082,1459.7557665080494,"['u', 'g', 'r', 'i']",4,0
PGC53643,150138+014322,225.411,1.7228,dE,1.88,0.0077,,,,,0,0
PGC53643,150138+015212,225.4111,1.8701,dE,6.08,0.0071,,,,,0,0
PGC53643,150140+023855,225.4201,2.6488,dE,7.22,,,,,,0,0
PGC53643,150149+015552,225.4563,1.9311,dE,5.57,,,,,,0,0
PGC53643,150154+013732,225.478,1.6258,UDG,9.82,,,,,,0,0
PGC53630,150157-074436,225.4892,-7.7434,dE,3.13,,,,,,0,0
PGC53643,150228+012151,225.6173,1.3642,dE,4.79,0.005,,,,,0,0
PGC53643,150229+012651,225.6209,1.4476,dE,3.42,,,,,,0,0
PGC53643,150233+015607,225.6378,1.9354,dE,7.57,0.0055,,,,,0,0
PGC53643,150236+020139,225.6504,2.0275,dE,4.95,0.0065,,,,,0,0
PGC53643,150238+012629,225.6621,1.4414,dE,4.5,,,,,,0,0
PGC53862,150240+030727,225.6702,3.1244,dE,7.84,,,,,,0,0
PGC53643,150241+012307,225.6721,1.3853,dE,4.58,,,,,,0,0
PGC53643,150304+011336,225.7682,1.2268,dE,5.65,,,,,,0,0
PGC53643,150307+013933,225.7792,1.6594,dE,5.22,,,,,,0,0
PGC53643,150321+012552,225.8386,1.4312,dE,8.12,,,,,,0,0
PGC53862,150323+021221,225.8488,2.2061,dE,9.7,,,,,,0,0
PGC53643,150329+014224,225.8711,1.7068,dE,4.23,,,,,,0,0
PGC53643,150336+012542,225.9016,1.4286,dE,2.99,,,,,,0,0
PGC53932,150341+005420,225.9234,0.9056,dE,4.98,,,,,,0,0
PGC53862,150344+023308,225.9345,2.5522,dE,6.13,0.0058,,,,,0,0
PGC53932,150350+010736,225.9597,1.1268,dE,7.68,0.0051,,,,,0,0
PGC53862,150351+014224,225.9632,1.7069,dE,2.55,,,,,,0,0
PGC53932,150357+012436,225.9886,1.4101,dE,5.92,,,,,,0,0
PGC53932,150402+012200,226.0108,1.3667,UDG,15.02,,,,,,0,0
PGC53862,150413+023234,226.0546,2.543,dE,11.01,0.0064,,,,,0,0
PGC53932,150416+013538,226.067,1.594,dE,5.59,,,,,,0,0
PGC53862,150419+014519,226.0791,1.7554,dE,9.19,,,,,,0,0
PGC53862,150424+020652,226.103,2.1146,dE,5.56,0.0057,,,,,0,0
PGC53862,150432+042554,226.1372,4.4317,dE,7.07,,,,,,0,0
PGC53932,150433+012938,226.138,1.4939,dE,3.77,,,,,,0,0
PGC53932,150434+010156,226.143,1.0325,dE,5.37,0.0073,,,,,0,0
PGC53932,150437+011454,226.155,1.2484,dE,4.02,,,,,,0,0
PGC53932,150442+011727,226.1787,1.2909,dE,9.98,0.0066,,,,,0,0
PGC53932,150443+011041,226.1817,1.1781,dE,2.85,,,,,,0,0
PGC53862,150448+015851,226.2023,1.9808,dE,8.23,0.0065,,,,,0,0
PGC53933,150450+553841,226.2085,55.6448,dE,8.89,,"(256, 291)",2569.0590208733047,7809.972928723267,"['u', 'g', 'r', 'i']",4,0
PGC53862,150456+021526,226.2351,2.2572,dE,4.14,,,,,,0,0
PGC53862,150508+020927,226.2867,2.1575,dE,4.44,,,,,,0,0
PGC53933,150516+554940,226.3169,55.8279,dE,9.68,0.0019,"(253, 292)",3933.21771876165,1665.6251833530373,"['u', 'g', 'r', 'i']",4,0
PGC53862,150520+014846,226.3345,1.8129,dE,11.35,,,,,,0,0
PGC53932,150523+011435,226.3487,1.2432,dE,7.45,,,,,,0,0
PGC53932,150527+013539,226.3665,1.5943,dE,2.81,,,,,,0,0
PGC53933,150530+555159,226.3782,55.8666,dE,15.05,,"(253, 292)",3267.7060845517026,2416.834967270615,"['u', 'g', 'r', 'i']",4,0
PGC53932,150531+013515,226.3826,1.5876,dE,5.63,0.0031,,,,,0,0
PGC53862,150531+024721,226.3826,2.7892,dE,6.43,,,,,,0,0
PGC53862,150537+021502,226.4044,2.2507,dE,5.05,,,,,,0,0
PGC53932,150537+011810,226.4074,1.3031,dE,5.42,0.007,,,,,0,0
PGC53862,150540+021957,226.4179,2.3327,dE,3.21,,,,,,0,0
PGC53862,150542+020008,226.4277,2.0024,dE,5.56,,,,,,0,0
PGC53932,150546+010056,226.4439,1.0158,dE,4.78,,,,,,0,0
PGC53932,150550+013757,226.4599,1.6326,dE,3.07,,,,,,0,0
PGC53862,150550+015429,226.4607,1.9083,dE,6.9,0.0058,,,,,0,0
PGC53862,150554+021208,226.4782,2.2022,dE,6.94,,,,,,0,0
PGC53932,150555+004307,226.4808,0.7186,dE,4.9,,,,,,0,0
PGC53862,150600+015224,226.5035,1.8735,dE,3.04,,,,,,0,0
PGC53932,150601+014346,226.5063,1.7296,dE,3.92,,,,,,0,0
PGC53932,150604+014355,226.5175,1.7321,dE,4.01,,,,,,0,0
PGC53932,150605+012540,226.5248,1.428,dE,7.38,,,,,,0,0
PGC53862,150605+022314,226.5248,2.3875,dE,4.63,,,,,,0,0
PGC53932,150606+011920,226.528,1.3224,dE,3.74,0.0077,,,,,0,0
PGC53862,150612+021009,226.5531,2.1694,dE,3.36,,,,,,0,0
PGC53932,150615+012913,226.5656,1.4872,dE,3.78,,,,,,0,0
PGC53932,150616+015222,226.5695,1.8728,dE,5.5,,,,,,0,0
PGC53862,150617+020603,226.5711,2.1008,dE,3.0,,,,,,0,0
PGC53932,150617+012539,226.5715,1.4278,dE,3.94,,,,,,0,0
PGC53932,150633+013918,226.6399,1.6552,dE,3.71,,,,,,0,0
PGC53933,150633+552845,226.6412,55.4792,BC,18.16,0.0027,"(257, 291)",7501.415473814173,4601.01407608543,"['u', 'g', 'r', 'i']",4,0
PGC54119,150634+001255,226.6427,0.2155,dE,6.99,0.0068,,,,,0,0
PGC53932,150634+013331,226.6428,1.5588,dE,0.94,0.005,,,,,0,0
PGC53862,150638+021617,226.6615,2.2714,dE,4.72,,,,,,0,0
PGC53932,150639+015003,226.6643,1.8343,dE,3.07,,,,,,0,0
PGC53862,150639+020202,226.6656,2.0341,dE,3.46,,,,,,0,0
PGC54119,150640+000436,226.6707,0.0767,dE,3.99,0.0056,,,,,0,0
PGC53932,150641+012606,226.6718,1.4353,dE,6.64,,,,,,0,0
PGC53862,150648+021457,226.7002,2.2492,dE,5.22,,,,,,0,0
PGC53862,150650+023220,226.7115,2.5389,dE,7.27,,,,,,0,0
PGC53862,150654+024807,226.7284,2.802,dE,7.26,,,,,,0,0
PGC53932,150655+012254,226.7328,1.3817,dE,8.03,,,,,,0,0
PGC53932,150657+011621,226.7397,1.2727,dE,11.95,,,,,,0,0
PGC53862,150658+015939,226.7431,1.9944,BC,4.03,0.0043,,,,,0,0
PGC53862,150700+022309,226.7502,2.3861,dE,9.12,,,,,,0,0
PGC53932,150701+013937,226.7551,1.6604,dE,4.12,,,,,,0,0
PGC53932,150704+015006,226.7669,1.8353,dE,5.08,,,,,,0,0
